Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,21,Random,45,0.4777777777777778,24,0.5333333333333333
JxPath,19,22,Ekstazi,27,0.9444444444444444,3,0.06666666666666667
JxPath,19,22,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,22,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,22,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,22,STARTS,27,0.8777777777777778,6,0.13333333333333333
JxPath,19,22,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,22,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,22,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,22,Fastazi-S,27,0.9888888888888888,1,0.022222222222222223
JxPath,19,22,Fastazi-P,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,22,Random,45,0.5444444444444444,21,0.4666666666666667
JxPath,19,23,Ekstazi,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,23,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,23,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,23,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,23,STARTS,27,0.8555555555555555,7,0.15555555555555556
JxPath,19,23,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,23,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,23,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,23,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,23,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,23,Random,45,0.07777777777777777,42,0.9333333333333333
JxPath,19,24,Ekstazi,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,24,FAST,45,0.7666666666666666,11,0.24444444444444444
JxPath,19,24,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,24,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,24,STARTS,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,24,STARTS+FAST-S,27,0.6555555555555554,16,0.35555555555555557
JxPath,19,24,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,24,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,24,Fastazi-S,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,24,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,24,Random,45,0.36666666666666664,29,0.6444444444444445
JxPath,19,25,Ekstazi,27,0.7,14,0.3111111111111111
