Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,12,25%,DPT,0.2307692307692308,9.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,25%,STARTS,0.2307692307692308,9.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,25%,STARTS+FAST-S,0.2307692307692308,9.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,25%,STARTS+FAST-P,0.2307692307692308,9.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,25%,STARTS+DPT,0.2307692307692308,9.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,25%,Fastazi-S,0.2307692307692308,9.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,25%,Fastazi-P,0.2307692307692308,9.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,25%,Random,0.2307692307692308,9.0,0.4431623931623932,NA,NA,15,0,15
Codec,12,30%,Ekstazi,0.282051282051282,11.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,30%,FAST,0.282051282051282,11.0,0.03290598290598291,NA,NA,29,0,1
Codec,12,30%,Ekstazi+dpt,0.282051282051282,11.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,30%,DPT,0.282051282051282,11.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,30%,STARTS,0.282051282051282,11.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,30%,STARTS+FAST-S,0.282051282051282,11.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,30%,STARTS+FAST-P,0.282051282051282,11.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,30%,STARTS+DPT,0.282051282051282,11.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,30%,Fastazi-S,0.282051282051282,11.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,30%,Fastazi-P,0.282051282051282,11.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,30%,Random,0.282051282051282,11.0,0.5162393162393163,NA,NA,12,0,18
