Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,20,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,20,Fastazi-S,116.0,0.7444444444444444,38.06666666666667,0.25895691609977317,0,1,30
Time,20,Fastazi-P,116.0,0.7521541950113377,36.93333333333333,0.2512471655328797,0,1,30
Time,20,Random,147.0,0.43832199546485257,83.06666666666666,0.5650793650793652,0,1,30
Time,21,Ekstazi,116.0,0.6009070294784582,59.166666666666664,0.4024943310657596,0,1,30
Time,21,FAST,147.0,0.7095238095238094,43.2,0.29387755102040813,0,1,30
Time,21,Ekstazi+dpt,116.0,0.8340136054421771,24.9,0.1693877551020409,0,1,30
Time,21,DPT,147.0,0.8344671201814062,24.833333333333332,0.16893424036281185,0,1,30
Time,21,STARTS,1.0,0.0,NA,NA,30,0,0
Time,21,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,21,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,21,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,21,Fastazi-S,116.0,0.7476190476190474,37.6,0.25578231292517,0,1,30
Time,21,Fastazi-P,116.0,0.756235827664399,36.333333333333336,0.24716553287981846,0,1,30
Time,21,Random,147.0,0.4834467120181406,76.43333333333334,0.5199546485260771,0,1,30
Time,22,Ekstazi,115.0,0.6612244897959184,50.3,0.3421768707482992,0,1,30
Time,22,FAST,147.0,0.3437641723356008,96.96666666666667,0.6596371882086167,0,1,30
Time,22,Ekstazi+dpt,115.0,0.928571428571428,11.0,0.07482993197278913,0,1,30
Time,22,DPT,147.0,0.928571428571428,11.0,0.07482993197278913,0,1,30
Time,22,STARTS,1.0,0.0,NA,NA,30,0,0
Time,22,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,22,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,22,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,22,Fastazi-S,115.0,0.45804988662131546,80.16666666666667,0.5453514739229026,0,1,30
Time,22,Fastazi-P,115.0,0.43854875283446704,83.03333333333333,0.5648526077097505,0,1,30
Time,22,Random,147.0,0.43492063492063493,83.56666666666666,0.5684807256235829,0,1,30
Time,23,Ekstazi,73.0,0.7333333333333332,39.96666666666667,0.27004504504504506,0,1,30
Time,23,FAST,148.0,0.6914414414414412,46.166666666666664,0.311936936936937,0,1,30
Time,23,Ekstazi+dpt,73.0,0.5344594594594593,69.4,0.46891891891891896,0,1,30
Time,23,DPT,148.0,0.3608108108108109,95.1,0.6425675675675677,0,1,30
Time,23,STARTS,1.0,0.0,NA,NA,30,0,0
Time,23,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,23,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,23,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,23,Fastazi-S,73.0,0.8790540540540542,18.4,0.12432432432432435,0,1,30
Time,23,Fastazi-P,73.0,0.8797297297297295,18.3,0.12364864864864868,0,1,30
Time,23,Random,148.0,0.5461711711711712,67.66666666666667,0.45720720720720726,0,1,30
Time,24,Ekstazi,119.0,0.5213963963963962,71.33333333333333,0.48198198198198194,0,1,30
Time,24,FAST,148.0,0.19324324324324313,119.9,0.8101351351351356,0,1,30
Time,24,Ekstazi+dpt,119.0,0.7164414414414415,42.46666666666667,0.28693693693693695,0,1,30
Time,24,DPT,148.0,0.7166666666666667,42.43333333333333,0.2867117117117118,0,1,30
Time,24,STARTS,1.0,0.0,NA,NA,30,0,0
Time,24,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,24,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,24,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,24,Fastazi-S,119.0,0.3209459459459458,101.0,0.6824324324324319,0,1,30
